,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__gamma,param_model__max_depth,param_model__min_child_weight,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
252,0.2998342990875244,0.07578935889890517,0.007069635391235352,0.0023849555746966906,0.8,5.0,4,1,0.6,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__subsample': 0.6}",-412.40014845107754,-580.8512752976909,-679.0046397697075,-1115.1103054149264,-446.9315694640126,-646.8595876794831,252.82071807824502,264,-1.9470257432880045,-7.423750564045149,-16.457674344224845,-25.615196589932946,-31.22945057078093,-16.534619562454374,10.901437386152441
253,0.28076682090759275,0.06754388021221544,0.00661320686340332,0.0026824123068169177,0.8,5.0,4,1,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__subsample': 0.8}",-366.6158961413847,-541.613218431846,-747.3859875699336,-867.5502932202838,-501.55596446453035,-604.9442719655957,179.30529492246492,174,-1.676200989236641,-6.448761881298068,-14.730289583202085,-22.04655738417722,-29.839274538771885,-14.948216875337181,10.203574564792827
254,0.2579695701599121,0.059546946891100905,0.006272268295288086,0.0010262142242349333,0.8,5.0,4,1,1.0,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__subsample': 1.0}",-370.8151967132117,-603.4638731076826,-674.8798035301755,-1019.7491717090476,-510.0643793969556,-635.7944848914146,217.26307312182865,239,-2.497697037304656,-7.599603658311253,-14.614589681442121,-23.87695412849441,-30.74213273917908,-15.866195448946305,10.335236538146606
255,0.2558093547821045,0.04928086971224785,0.005908870697021484,0.0025953406133367336,0.8,5.0,4,5,0.6,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 4, 'model__min_child_weight': 5, 'model__subsample': 0.6}",-404.6034313032105,-584.3299458064386,-655.498782044507,-1091.5436569667224,-419.207828699364,-631.0367289640484,249.39529572516415,230,-2.608903632609096,-8.39491006775826,-17.78096512114985,-26.43838677314285,-31.098945213327422,-17.264422161597498,10.670285277611644
256,0.24919090270996094,0.060064457303075185,0.0046346187591552734,0.0012566164458578987,0.8,5.0,4,5,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 4, 'model__min_child_weight': 5, 'model__subsample': 0.8}",-366.7814549020738,-627.2767620937701,-729.2914581886063,-844.812638316022,-487.28872182563873,-611.0902070652221,169.63094607509083,191,-2.3551667894832784,-7.402926894201313,-15.552423898487945,-24.61231268162403,-31.371179609739933,-16.258801974707303,10.680839514816208
257,0.2555066108703613,0.07600528377295135,0.005623674392700196,0.00215302084055043,0.8,5.0,4,5,1.0,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 4, 'model__min_child_weight': 5, 'model__subsample': 1.0}",-377.92523643257675,-618.4132785588656,-625.8905645916134,-1077.5355668743227,-446.86314849210254,-629.3255589898962,243.93349160993412,229,-2.5595800799959996,-7.059309258931162,-14.944601958426256,-24.636793202113086,-30.541093000501725,-15.948275499993645,10.466316533770938
258,0.23332056999206544,0.06876168618637529,0.011981439590454102,0.011046668010501182,0.8,5.0,4,10,0.6,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 4, 'model__min_child_weight': 10, 'model__subsample': 0.6}",-377.9167283148225,-576.911593629183,-652.8418238564288,-993.7798686363006,-449.44650199792636,-610.1793032869322,214.40949701282173,188,-3.373291306376014,-10.10202442514813,-20.185696320757096,-30.111709420378247,-35.57239093475264,-19.869022481482425,11.99259852460413
259,0.25820322036743165,0.05759462866930265,0.005532741546630859,0.0019175388043301722,0.8,5.0,4,10,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 4, 'model__min_child_weight': 10, 'model__subsample': 0.8}",-387.49087563803596,-605.5952758240115,-721.3778273623752,-767.6408544515978,-453.57166772010635,-587.1353001992253,147.40503525630223,127,-2.551681446169166,-8.905565062354485,-17.633873067030677,-27.195472506975836,-33.28208784697928,-17.913735985901887,11.309775047236313
260,0.24310703277587892,0.07384204865277909,0.005917024612426758,0.0016411862981906603,0.8,5.0,4,10,1.0,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 4, 'model__min_child_weight': 10, 'model__subsample': 1.0}",-430.60635343670947,-603.5862844360851,-623.3130461028039,-917.3431320793081,-443.4651634117526,-603.6627958933319,175.72325129332796,167,-2.7326564853825426,-8.303119680672765,-17.2863828170167,-26.990094938799828,-33.28449669248206,-17.71935012287078,11.328498045089674
261,0.41556720733642577,0.11365847495325433,0.004880666732788086,0.0017320231653678883,0.8,5.0,5,1,0.6,"{'model__colsample_bytree': 0.8, 'model__gamma': 5, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__subsample': 0.6}",-408.9275830075005,-612.8254336221255,-671.407719017141,-1041.2515196887412,-572.4293407116432,-661.3683192094303,208.9999590844207,280,-1.0372994913350078,-3.4058019739227037,-9.002144787062145,-13.951845648476677,-19.417784176902032,-9.362975215539713,6.7393160334434485
